"","trdar_cd_nm","한글id"
"8711","구로동로7길","구로"
"8712","구로동로8길","구로"
"8713","구로중앙로19길","구로"
"8714","구로중앙로28길","구로"
"8715","구로중앙로34길","구로"
"8716","구로중앙로42길","구로"
"8717","구로중앙로7길","구로"
"8718","구로중앙로8길","구로"
"8719","남부순환로97길","남부"
"8720","도림로12길","도림"
"8721","도림로6길","도림"
"8722","디지털로27길","디지"
"8723","디지털로32가길","디지"
"8724","디지털로32길","디지"
"8725","부일로11길","부일"
"8726","부일로15길","부일"
"8727","부일로1길","부일"
"8728","새말로18길","새말"
"8729","신도림로13길","신도"
"8730","오류로8길","오류"
"8731","우마길","우마"
"8732","중앙로15길","중앙"
"8733","중앙로1길","중앙"
"8734","가산로3길","가산"
"8735","가산로5길","가산"
"8736","금하로14길","금하"
"8737","금하로1길","금하"
"8738","금하로24길","금하"
"8739","남부순환로112길","남부"
"8740","독산로108길","독산"
"8741","독산로40길","독산"
"8742","독산로50길","독산"
"8743","독산로64길","독산"
"8744","독산로70길","독산"
"8745","독산로78다길","독산"
"8746","독산로85길","독산"
"8747","문성로5길","문성"
"8748","범안로11길","범안"
"8749","범안로17길","범안"
"8750","벚꽃로56길","벚꽃"
"8751","시흥대로120길","시흥"
"8752","시흥대로138길","시흥"
"8753","시흥대로141길","시흥"
"8754","시흥대로150길","시흥"
"8755","시흥대로153길","시흥"
"8756","시흥대로22길","시흥"
"8757","시흥대로36길","시흥"
"8758","시흥대로62가길","시흥"
"8759","시흥대로63길","시흥"
"8760","시흥대로68길","시흥"
"8761","시흥대로84길","시흥"
"8762","시흥대로94길","시흥"
"8763","가마산로61길","가마"
"8764","경인로77길","경인"
"8765","경인로80길","경인"
"8766","경인로90길","경인"
"8767","국회대로56길","국회"
"8768","당산로31길","당산"
"8769","당산로37길","당산"
"8770","당산로38길","당산"
"8771","당산로46길","당산"
"8772","대림로22길","대림"
"8773","대림로29길","대림"
"8774","대림로31길","대림"
"8775","대림로34길","대림"
"8776","대림로44길","대림"
"8777","대림로7길","대림"
"8778","대림로8길","대림"
"8779","도림로112길","도림"
"8780","도림로147길","도림"
"8781","도림로63길","도림"
"8782","도림천로21길","도림"
"8783","도신로15길","도신"
"8784","도신로29길","도신"
"8785","도신로60길","도신"
"8786","도신로62길","도신"
"8787","디지털로37길","디지"
"8788","디지털로57길","디지"
"8789","디지털로74길","디지"
"8790","선유로55길","선유"
"8791","선유서로24길","선유"
"8792","선유서로25길","선유"
"8793","선유서로28길","선유"
"8794","신길로17길","신길"
"8795","신길로39길","신길"
"8796","신길로42가길","신길"
"8797","신길로42길","신길"
"8798","신길로60길","신길"
"8799","양평로19길","양평"
"8800","양평로22라길","양평"
"8801","양평로28길","양평"
"8802","여의대방로35길","여의"
"8803","여의대방로39길","여의"
"8804","여의대방로43나길","여의"
"8805","여의대방로61길","여의"
"8806","영등포로25길","영등"
"8807","영등포로27길","영등"
"8808","영등포로35길","영등"
"8809","영등포로62길","영등"
"8810","영등포로80길","영등"
"8811","영등포로84길","영등"
"8812","영신로9길","영신"
"8813","국사봉1길","국사"
"8814","국사봉2길","국사"
"8815","국사봉길","국사"
"8816","노량진로6길","노량"
"8817","대방동27길","대방"
"8818","대방동2길","대방"
"8819","동작대로17길","동작"
"8820","동작대로29길","동작"
"8821","동작대로33길","동작"
"8822","동작대로35길","동작"
"8823","동작대로7길","동작"
"8824","등용로14길","등용"
"8825","만양로14길","만양"
"8826","만양로8길","만양"
"8827","사당로16가길","사당"
"8828","사당로16길","사당"
"8829","사당로20길","사당"
"8830","사당로23길","사당"
"8831","사당로23나길","사당"
"8832","사당로26길","사당"
"8833","사당로29길","사당"
"8834","사당로2차길","사당"
"8835","사당로30길","사당"
"8836","사당로8길","사당"
"8837","상도로15길","상도"
"8838","상도로37길","상도"
"8839","상도로47길","상도"
"8840","상도로61길","상도"
"8841","상도로62길","상도"
"8842","서달로10길","서달"
"8843","서달로14길","서달"
"8844","서달로15길","서달"
"8845","서달로8가길","서달"
"8846","성대로1길","성대"
"8847","성대로29길","성대"
"8848","신대방길","신대"
"8849","양녕로26길","양녕"
"8850","여의대방로22길","여의"
"8851","여의대방로22나길","여의"
"8852","여의대방로22카길","여의"
"8853","여의대방로24길","여의"
"8854","여의대방로46길","여의"
"8855","장승배기로10길","장승"
"8856","장승배기로19길","장승"
"8857","장승배기로27길","장승"
"8858","흑석로13길","흑석"
"8859","흑석로9길","흑석"
"8860","관악로10길","관악"
"8861","관악로14길","관악"
"8862","관악로28길","관악"
"8863","관악로30길","관악"
"8864","관천로15길","관천"
"8865","관천로22길","관천"
"8866","구암길","구암"
"8867","국회단지길","국회"
"8868","낙성대역길","낙성"
"8869","난곡로24길","난곡"
"8870","난곡로26길","난곡"
"8871","난곡로34길","난곡"
"8872","난곡로74길","난곡"
"8873","난우길","난우"
"8874","난향길","난향"
"8875","남부순환로142길","남부"
"8876","남부순환로151길","남부"
"8877","남부순환로161길","남부"
"8878","남부순환로172길","남부"
"8879","남부순환로234길","남부"
"8880","남부순환로248길","남부"
"8881","남현2길","남현"
"8882","남현3길","남현"
"8883","남현길","남현"
"8884","당곡길","당곡"
"8885","대학14길","대학"
"8886","대학길","대학"
"8887","미성5길","미성"
"8888","법원단지9길","법원"
"8889","법원단지길","법원"
"8890","복은길","복은"
"8891","봉천로13길","봉천"
"8892","봉천로33길","봉천"
"8893","서림7길","서림"
"8894","승방길","승방"
"8895","신림동길","신림"
"8896","신림로11길","신림"
"8897","신림로28길","신림"
"8898","신림로38길","신림"
"8899","신림로48길","신림"
"8900","신림로64길","신림"
"8901","신림로65길","신림"
"8902","신사로20길","신사"
"8903","신원로3길","신원"
"8904","양녕로6길","양녕"
"8905","은천로25길","은천"
"8906","인헌길","인헌"
"8907","장군봉1길","장군"
"8908","장군봉2길","장군"
"8909","조원로10길","조원"
"8910","조원로18길","조원"
"8911","조원중앙로2길","조원"
"8912","중앙길","중앙"
"8913","청룡8길","청룡"
"8914","청룡길","청룡"
"8915","청림3길","청림"
"8916","행운1길","행운"
"8917","행운길","행운"
"8918","호암로20길","호암"
"8919","호암로24길","호암"
"8920","양산길","양산"
"8921","양지길","양지"
"8922","원신길","원신"
"8923","소담길","소담"
"8924","강남대로23길","강남"
"8925","강남대로34길","강남"
"8926","강남대로8길","강남"
"8927","고무래로8길","고무"
"8928","남부순환로317길","남부"
"8929","남부순환로325길","남부"
"8930","남부순환로339길","남부"
"8931","논현로1길","논현"
"8932","논현로27길","논현"
"8933","동광로12길","동광"
"8934","동광로1길","동광"
"8935","동광로39길","동광"
"8936","동산로10길","동산"
"8937","동산로19길","동산"
"8938","방배천로4안길","방배"
"8939","마방로2길","마방"
"8940","바우뫼로39길","바우"
"8941","반포대로9길","반포"
"8942","방배로18길","방배"
"8943","방배로35길","방배"
"8944","방배로42길","방배"
"8945","사임당로17길","사임"
"8946","사평대로22길","사평"
"8947","사평대로26길","사평"
"8948","사평대로57길","사평"
"8949","서초대로15길","서초"
"8950","서초대로23길","서초"
"8951","서초대로25길","서초"
"8952","서초대로4길","서초"
"8953","서초대로64길","서초"
"8954","서초대로8길","서초"
"8955","신반포로45길","신반"
"8956","언남길","언남"
"8957","주흥15길","주흥"
"8958","주흥길","주흥"
"8959","청두곶길","청두"
"8960","효령로23길","효령"
"8961","효령로31길","효령"
"8962","효령로34길","효령"
"8963","효령로72길","효령"
"8964","방배중앙로21길","방배"
"8965","서초중앙로8길","서초"
"8966","강남대로118길","강남"
"8967","강남대로136길","강남"
"8968","강남대로140길","강남"
"8969","개포로17길","개포"
"8970","개포로20길","개포"
"8971","개포로28길","개포"
"8972","개포로82길","개포"
"8973","남부순환로365길","남부"
"8974","논현로106길","논현"
"8975","논현로10길","논현"
"8976","논현로115길","논현"
"8977","논현로123길","논현"
"8978","논현로139길","논현"
"8979","논현로159길","논현"
"8980","논현로26길","논현"
"8981","논현로28길","논현"
"8982","논현로63길","논현"
"8983","논현로8길","논현"
"8984","도곡로37길","도곡"
"8985","도산대로15길","도산"
"8986","도산대로23길","도산"
"8987","도산대로30길","도산"
"8988","도산대로38길","도산"
"8989","도산대로50길","도산"
"8990","도산대로81길","도산"
"8991","도산대로89길","도산"
"8992","봉은사로109길","봉은"
"8993","봉은사로29길","봉은"
"8994","봉은사로43길","봉은"
"8995","봉은사로57길","봉은"
"8996","봉은사로68길","봉은"
"8997","삼성로115길","삼성"
"8998","삼성로147길","삼성"
"8999","삼성로57길","삼성"
"9000","삼성로63길","삼성"
"9001","삼성로64길","삼성"
"9002","삼성로69길","삼성"
"9003","삼성로75길","삼성"
"9004","선릉로121길","선릉"
"9005","선릉로132길","선릉"
"9006","선릉로133길","선릉"
"9007","선릉로146길","선릉"
"9008","선릉로18길","선릉"
"9009","압구정로2길","압구"
"9010","언주로81길","언주"
"9011","영동대로112길","영동"
"9012","영동대로65길","영동"
"9013","일원로3길","일원"
"9014","일원로9길","일원"
"9015","테헤란로81길","테헤"
"9016","학동로38길","학동"
"9017","학동로56길","학동"
"9018","학동로6길","학동"
"9019","학동로77길","학동"
"9020","거마로20길","거마"
"9021","동남로20길","동남"
"9022","마천로51길","마천"
"9023","백제고분로21길","백제"
"9024","백제고분로22길","백제"
"9025","백제고분로31길","백제"
"9026","백제고분로32길","백제"
"9027","백제고분로33길","백제"
"9028","백제고분로34길","백제"
"9029","백제고분로39길","백제"
"9030","백제고분로42길","백제"
"9031","백제고분로45길","백제"
"9032","백제고분로46길","백제"
"9033","백제고분로50길","백제"
"9034","삼전로13길","삼전"
"9035","송이로23길","송이"
"9036","송이로32길","송이"
"9037","송이로36길","송이"
"9038","송파대로30길","송파"
"9039","양재대로62길","양재"
"9040","양재대로64길","양재"
"9041","양재대로71길","양재"
"9042","양재대로72길","양재"
"9043","오금로11길","오금"
"9044","오금로36길","오금"
"9045","오금로46길","오금"
"9046","풍성로25길","풍성"
"9047","강동대로53길","강동"
"9048","고덕로10길","고덕"
"9049","고덕로25길","고덕"
"9050","고덕로61길","고덕"
"9051","구천면로36길","구천"
"9052","구천면로41길","구천"
"9053","구천면로42길","구천"
"9054","동남로65길","동남"
"9055","동남로82길","동남"
"9056","동남로85길","동남"
"9057","명일로13길","명일"
"9058","상암로14길","상암"
"9059","상암로4길","상암"
"9060","상암로51길","상암"
"9061","상암로5길","상암"
"9062","상일로5길","상일"
"9063","성내로5길","성내"
"9064","성안로3길","성안"
"9065","암사길","암사"
"9066","양재대로101길","양재"
"9067","양재대로116길","양재"
"9068","양재대로124길","양재"
"9069","양재대로133길","양재"
"9070","양재대로91길","양재"
"9071","양재대로95길","양재"
"9072","양재대로96길","양재"
"9073","올림픽로48길","올림"
"9074","올림픽로71길","올림"
"9075","올림픽로77길","올림"
"9076","올림픽로78길","올림"
"9077","올림픽로80길","올림"
"9078","올림픽로98길","올림"
"9079","진황도로27길","진황"
"9080","진황도로47길","진황"
"9081","천중로39길","천중"
"9082","천중로51길","천중"
"9083","천호대로162길","천호"
"9084","천호대로170길","천호"
"9085","천호대로187길","천호"
"9086","천호대로197길","천호"
"9087","천호대로219길","천호"
"9088","천호옛14길","천호"
"9089","천호옛길","천호"
"9090","풍성로37가길","풍성"
"9091","계동길","계동"
"9092","난계로27길","난계"
"9093","돈화문로11가길","돈화"
"9094","명륜길","명륜"
"9095","백석동길","백석"
"9096","북촌로11길","북촌"
