"","trdar_cd_nm","long","lat"
"684","시흥대로153길",37.469232,126.897909
"685","시흥대로22길",37.469232,126.897909
"686","시흥대로36길",37.469232,126.897909
"687","시흥대로62가길",37.469232,126.897909
"688","시흥대로63길",37.469232,126.897909
"689","시흥대로68길",37.469232,126.897909
"690","시흥대로84길",37.469232,126.897909
"691","시흥대로94길",37.469232,126.897909
"692","가마산로61길",37.49306807,128.0036459
"693","경인로77길",37.49042676,126.822523
"694","경인로80길",37.49042676,126.822523
"695","경인로90길",37.49042676,126.822523
"696","국회대로56길",37.486749,126.939445
"697","당산로31길",37.524033,126.896197
"698","당산로37길",37.524033,126.896197
"699","당산로38길",37.524033,126.896197
"700","당산로46길",37.524033,126.896197
"701","대림로22길",37.48731117,126.910744
"702","대림로29길",37.48731117,126.910744
"703","대림로31길",37.48731117,126.910744
"704","대림로34길",37.48731117,126.910744
"705","대림로44길",37.48731117,126.910744
"706","대림로7길",37.48731117,126.910744
"707","대림로8길",37.48731117,126.910744
"708","도림로112길",37.502876,126.900372
"709","도림로147길",37.502876,126.900372
"710","도림로63길",37.502876,126.900372
"711","도림천로21길",37.502876,126.900372
"712","도신로15길",37.508184,126.904723
"713","도신로29길",37.508184,126.904723
"714","도신로60길",37.508184,126.904723
"715","도신로62길",37.508184,126.904723
"716","디지털로37길",37.47410976,126.8705543
"717","디지털로57길",37.47410976,126.8705543
"718","디지털로74길",37.47410976,126.8705543
"719","선유로55길",37.536087,126.897926
"720","선유서로24길",37.536087,126.897926
"721","선유서로25길",37.536087,126.897926
"722","선유서로28길",37.536087,126.897926
"723","신길로17길",37.499993,126.908824
"724","신길로39길",37.499993,126.908824
"725","신길로42가길",37.499993,126.908824
"726","신길로42길",37.499993,126.908824
"727","신길로60길",37.499993,126.908824
"728","양평로19길",37.537199,126.895226
"729","양평로22라길",37.537199,126.895226
"730","양평로28길",37.537199,126.895226
"731","여의대방로35길",37.49258072,126.9109698
"732","여의대방로39길",37.49258072,126.9109698
"733","여의대방로43나길",37.49258072,126.9109698
"734","여의대방로61길",37.49258072,126.9109698
"735","영등포로25길",37.52333185,126.8845148
"736","영등포로27길",37.52333185,126.8845148
"737","영등포로35길",37.52333185,126.8845148
"738","영등포로62길",37.52333185,126.8845148
"739","영등포로80길",37.52333185,126.8845148
"740","영등포로84길",37.52333185,126.8845148
"741","영신로9길",37.51537,126.907041
"742","국사봉1길",37.499237,126.931066
"743","국사봉2길",37.499237,126.931066
"744","국사봉길",37.499237,126.931066
"745","노량진로6길",37.513153,126.935833
"746","대방동27길",37.499998,126.920364
"747","대방동2길",37.499998,126.920364
"748","동작대로17길",37.492698,126.982644
"749","동작대로29길",37.492698,126.982644
"750","동작대로33길",37.492698,126.982644
"751","동작대로35길",37.492698,126.982644
"752","동작대로7길",37.492698,126.982644
"753","등용로14길",37.50531928,126.9371065
"754","만양로14길",37.50587254,126.9473771
"755","만양로8길",37.50587254,126.9473771
"756","사당로16가길",37.49523643,126.9560927
"757","사당로16길",37.49523643,126.9560927
"758","사당로20길",37.49523643,126.9560927
"759","사당로23길",37.49523643,126.9560927
"760","사당로23나길",37.49523643,126.9560927
"761","사당로26길",37.49523643,126.9560927
"762","사당로29길",37.49523643,126.9560927
"763","사당로2차길",37.49523643,126.9560927
"764","사당로30길",37.49523643,126.9560927
"765","사당로8길",37.49523643,126.9560927
"766","상도로15길",37.503268,126.947891
"767","상도로37길",37.503268,126.947891
"768","상도로47길",37.503268,126.947891
"769","상도로61길",37.503268,126.947891
"770","상도로62길",37.503268,126.947891
"771","서달로10길",37.504878,126.962422
"772","서달로14길",37.504878,126.962422
"773","서달로15길",37.504878,126.962422
"774","서달로8가길",37.504878,126.962422
"775","성대로1길",37.497767,126.9359
"776","성대로29길",37.497767,126.9359
"777","신대방길",37.488046,126.9105
"778","양녕로26길",37.48426679,126.9468463
"779","여의대방로22길",37.49258072,126.9109698
"780","여의대방로22나길",37.49258072,126.9109698
"781","여의대방로22카길",37.49258072,126.9109698
"782","여의대방로24길",37.49258072,126.9109698
"783","여의대방로46길",37.49258072,126.9109698
"784","장승배기로10길",37.504737,126.938837
"785","장승배기로19길",37.504737,126.938837
"786","장승배기로27길",37.504737,126.938837
"787","흑석로13길",37.507907,126.961026
"788","흑석로9길",37.507907,126.961026
"789","관악로10길",37.477356,126.955074
"790","관악로14길",37.477356,126.955074
"791","관악로28길",37.477356,126.955074
"792","관악로30길",37.477356,126.955074
"793","관천로15길",37.48137818,126.9286753
"794","관천로22길",37.48137818,126.9286753
"795","구암길",37.491787,126.946907
"796","국회단지길",37.486749,126.939445
"797","낙성대역길",37.476386,126.961649
"798","난곡로24길",37.46984,126.920033
"799","난곡로26길",37.46984,126.920033
"800","난곡로34길",37.46984,126.920033
"801","난곡로74길",37.46984,126.920033
"802","난우길",37.473519,126.918904
"803","난향길",37.462837,126.918267
"804","남부순환로142길",37.478376,126.895573
"805","남부순환로142길",37.511827,126.840417
"806","남부순환로151길",37.478376,126.895573
"807","남부순환로151길",37.511827,126.840417
"808","남부순환로161길",37.478376,126.895573
"809","남부순환로161길",37.511827,126.840417
"810","남부순환로172길",37.478376,126.895573
"811","남부순환로172길",37.511827,126.840417
"812","남부순환로234길",37.478376,126.895573
"813","남부순환로234길",37.511827,126.840417
"814","남부순환로248길",37.478376,126.895573
"815","남부순환로248길",37.511827,126.840417
"816","남현2길",37.475893,126.977365
"817","남현3길",37.475893,126.977365
"818","남현길",37.475893,126.977365
"819","당곡길",37.490906,126.928611
"820","대학14길",37.468536,126.937675
"821","대학길",37.468536,126.937675
"822","미성5길",37.474771,126.91523
"823","법원단지9길",37.475168,126.921922
"824","법원단지길",37.475168,126.921922
"825","복은길",37.474573,126.938675
"826","봉천로13길",37.482682,126.946416
"827","봉천로33길",37.482682,126.946416
"828","서림7길",37.473243,126.941079
"829","승방길",37.473177,126.979371
"830","신림동길",37.484262,126.929568
"831","신림로11길",37.484262,126.929568
"832","신림로28길",37.484262,126.929568
"833","신림로38길",37.484262,126.929568
"834","신림로48길",37.484262,126.929568
"835","신림로64길",37.484262,126.929568
"836","신림로65길",37.484262,126.929568
"837","신사로20길",37.485894,126.912011
"838","신원로3길",37.483698,126.925344
"839","양녕로6길",37.48426679,126.9468463
"840","은천로25길",37.48642329,126.9382501
"841","인헌길",37.476628,126.964433
"842","장군봉1길",37.48227,126.941837
"843","장군봉2길",37.48227,126.941837
"844","조원로10길",37.48332143,126.9033137
"845","조원로18길",37.48332143,126.9033137
"846","조원중앙로2길",37.48332143,126.9033137
"847","중앙길",37.483374,126.954127
"848","청룡8길",37.479296,126.945844
"849","청룡길",37.479296,126.945844
"850","청림3길",37.488243,126.959042
"851","행운1길",37.483901,126.954618
"852","행운길",37.483901,126.954618
"853","호암로20길",37.471264,126.934164
"854","호암로24길",37.471264,126.934164
"855","양산길",37.473711,126.933389
"856","양지길",37.470071,126.933118
"857","원신길",37.506022,126.910341
"858","소담길",37.547369,126.953695
"859","강남대로23길",37.507146,127.026463
"860","강남대로34길",37.507146,127.026463
"861","강남대로8길",37.507146,127.026463
"862","고무래로8길",37.50365794,127.010028
"863","남부순환로317길",37.478376,126.895573
"864","남부순환로317길",37.511827,126.840417
"865","남부순환로325길",37.478376,126.895573
"866","남부순환로325길",37.511827,126.840417
"867","남부순환로339길",37.478376,126.895573
"868","남부순환로339길",37.511827,126.840417
"869","논현로1길",37.506312,127.035229
"870","논현로27길",37.506312,127.035229
"871","동광로12길",37.572668,126.991562
"872","동광로1길",37.572668,126.991562
"873","동광로39길",37.572668,126.991562
"874","동산로10길",37.469672,127.039157
"875","동산로19길",37.469672,127.039157
"876","방배천로4안길",37.488017,126.993349
"877","마방로2길",37.47356367,127.0391419
"878","바우뫼로39길",37.47805,127.038513
"879","반포대로9길",37.48139027,127.0123048
"880","방배로18길",37.488017,126.993349
"881","방배로35길",37.488017,126.993349
"882","방배로42길",37.488017,126.993349
"883","사임당로17길",37.494181,127.0152
"884","사평대로22길",37.497617,126.997637
"885","사평대로26길",37.497617,126.997637
"886","사평대로57길",37.497617,126.997637
"887","서초대로15길",37.488897,126.988919
"888","서초대로23길",37.488897,126.988919
"889","서초대로25길",37.488897,126.988919
"890","서초대로4길",37.488897,126.988919
"891","서초대로64길",37.488897,126.988919
"892","서초대로8길",37.488897,126.988919
"893","신반포로45길",37.50499136,126.9891638
"894","언남길",37.473093,127.042538
"895","주흥15길",37.510001,127.017831
"896","주흥길",37.510001,127.017831
"897","청두곶길",37.479311,126.985271
"898","효령로23길",37.47788073,126.9873281
"899","효령로31길",37.47788073,126.9873281
"900","효령로34길",37.47788073,126.9873281
"901","효령로72길",37.47788073,126.9873281
"902","방배중앙로21길",37.488017,126.993349
"903","서초중앙로8길",37.488897,126.988919
"904","강남대로118길",37.507146,127.026463
"905","강남대로136길",37.507146,127.026463
"906","강남대로140길",37.507146,127.026463
"907","개포로17길",37.479667,127.04653
"908","개포로20길",37.479667,127.04653
"909","개포로28길",37.479667,127.04653
"910","개포로82길",37.479667,127.04653
"911","남부순환로365길",37.478376,126.895573
"912","남부순환로365길",37.511827,126.840417
"913","논현로106길",37.506312,127.035229
"914","논현로10길",37.506312,127.035229
"915","논현로115길",37.506312,127.035229
"916","논현로123길",37.506312,127.035229
"917","논현로139길",37.506312,127.035229
"918","논현로159길",37.506312,127.035229
"919","논현로26길",37.506312,127.035229
"920","논현로28길",37.506312,127.035229
"921","논현로63길",37.506312,127.035229
"922","논현로8길",37.506312,127.035229
"923","도곡로37길",37.496323,127.052963
"924","도산대로15길",37.516375,127.019537
"925","도산대로23길",37.516375,127.019537
"926","도산대로30길",37.516375,127.019537
"927","도산대로38길",37.516375,127.019537
"928","도산대로50길",37.516375,127.019537
"929","도산대로81길",37.516375,127.019537
"930","도산대로89길",37.516375,127.019537
"931","봉은사로109길",37.50511738,127.0255846
"932","봉은사로29길",37.50511738,127.0255846
"933","봉은사로43길",37.50511738,127.0255846
"934","봉은사로57길",37.50511738,127.0255846
"935","봉은사로68길",37.50511738,127.0255846
"936","삼성로115길",37.506666,127.056594
"937","삼성로147길",37.506666,127.056594
"938","삼성로57길",37.506666,127.056594
"939","삼성로63길",37.506666,127.056594
"940","삼성로64길",37.506666,127.056594
"941","삼성로69길",37.506666,127.056594
"942","삼성로75길",37.506666,127.056594
"943","선릉로121길",37.504545,127.048636
"944","선릉로132길",37.504545,127.048636
"945","선릉로133길",37.504545,127.048636
"946","선릉로146길",37.504545,127.048636
"947","선릉로18길",37.504545,127.048636
"948","압구정로2길",37.526056,127.028503
"949","언주로81길",37.499615,127.040845
"950","영동대로112길",37.514337,127.060756
"951","영동대로65길",37.514337,127.060756
"952","일원로3길",37.493673,127.079469
"953","일원로9길",37.493673,127.079469
"954","테헤란로81길",37.504501,127.04925
"955","학동로38길",37.514536,127.032513
"956","학동로56길",37.514536,127.032513
"957","학동로6길",37.514536,127.032513
"958","학동로77길",37.514536,127.032513
"959","거마로20길",37.497978,127.146458
"960","동남로20길",37.497241,127.132496
"961","마천로51길",37.50850525,127.1262978
"962","백제고분로21길",37.51452063,127.0825549
"963","백제고분로22길",37.51452063,127.0825549
"964","백제고분로31길",37.51452063,127.0825549
"965","백제고분로32길",37.51452063,127.0825549
"966","백제고분로33길",37.51452063,127.0825549
"967","백제고분로34길",37.51452063,127.0825549
"968","백제고분로39길",37.51452063,127.0825549
"969","백제고분로42길",37.51452063,127.0825549
"970","백제고분로45길",37.51452063,127.0825549
"971","백제고분로46길",37.51452063,127.0825549
"972","백제고분로50길",37.51452063,127.0825549
"973","삼전로13길",37.504286,127.088044
"974","송이로23길",37.50324019,127.1168063
"975","송이로32길",37.50324019,127.1168063
"976","송이로36길",37.50324019,127.1168063
"977","송파대로30길",37.494798,127.119144
"978","양재대로62길",37.532666,127.13561
"979","양재대로64길",37.532666,127.13561
"980","양재대로71길",37.532666,127.13561
"981","양재대로72길",37.532666,127.13561
"982","오금로11길",37.501968,127.12816
