num,trdar_cd_nm,lon,lat
3174,뚝섬로23길,127.0661825,37.537359
3175,뚝섬로24길,127.0630202,37.5345575
3176,뚝섬로48길,127.0771561,37.5310519
3177,뚝섬로54길,127.0802619,37.5299395
3178,뚝섬로58길,127.0843932,37.5301766
3179,뚝섬로64길,127.0891378,37.5318075
3180,면목로17길,127.0754847,37.5556443
3181,아차산로40길,127.0780099,37.5358632
3182,아차산로51길,127.0850152,37.5394953
3183,아차산로55길,127.0866272,37.5397202
3184,아차산로65길,127.0929705,37.5416863
3185,아차산로78길,127.1094608,37.5496516
3186,용마산로21길,127.0853172,37.5624489
3187,용마산로3길,127.0853211,37.5564618
3188,자양로11길,127.0823753,37.5338741
3189,자양로15길,127.0802384,37.5349614
3190,자양로26길,127.087492,37.540806
3191,자양로45길,127.09063,37.5537689
3192,자양로50길,127.0944939,37.5523239
3193,자양로53길,127.0919297,37.5551143
3194,자양번영로3길,127.0737261,37.5322094
3195,천호대로109길,127.0821282,37.559215
3196,천호대로123길,127.0864195,37.557823
3197,천호대로129길,127.0914432,37.5534865
3198,경희대로3길,127.0508422,37.5934681
3199,경희대로4길,127.0551428,37.5916824
3200,난계로30길,127.0254865,37.5734748
3201,답십리로23길,127.0507775,37.578608
3202,답십리로56길,127.05883,37.5696058
3203,답십리로60길,127.0636324,37.569977
3204,답십리로63길,127.0688895,37.5755771
3205,답십리로64길,127.065729,37.5694402
3206,답십리로68길,127.0678859,37.5689446
3207,답십리로69길,127.0740178,37.5756875
3208,답십리로72길,127.0726329,37.5687959
3209,망우로18가길,127.0610712,37.5877933
3210,망우로18길,127.0626289,37.5882421
3211,망우로21길,127.0592473,37.5896388
3212,무학로16길,127.0317835,37.5707587
3213,무학로45길,127.0277012,37.5800485
3214,사가정로13길,127.0587175,37.579611
3215,사가정로23가길,127.0719208,37.5801334
3216,사가정로2길,127.0535421,37.568972
3217,서울시립대로16길,127.0537941,37.5788421
3218,서울시립대로29길,127.0546755,37.5856394
3219,서울시립대로4길,127.0494268,37.5737465
3220,약령시로17길,127.0426382,37.5852293
3221,왕산로32길,127.0410056,37.5769233
3222,왕산로33길,127.0416586,37.5810391
3223,왕산로43길,127.0477201,37.5845913
3224,이문로42길,127.0649079,37.6007119
3225,장한로14길,127.0710929,37.565524
3226,장한로25길,127.0697823,37.5718916
3227,장한로26가길,127.0701904,37.5683924
3228,장한로26길,127.0736459,37.5715373
3229,장한로27가길,127.0710694,37.5746492
3230,장한로27길,127.0698574,37.5730939
3231,장한로5길,127.0638107,37.5651616
3232,장한로8길,127.0698078,37.5632898
3233,전농로29길,127.0563604,37.5676076
3234,전농로3길,127.0563532,37.5692225
3235,전농로4길,127.0589609,37.5667457
3236,제기로21길,127.0353432,37.5866406
3237,제기로5길,127.0335668,37.5865369
3238,천장산로7길,127.0556887,37.5985302
3239,천호대로12길,127.024587,37.5746441
3240,천호대로17길,127.0322796,37.575782
3241,천호대로45길,127.0437626,37.5754908
3242,천호대로77길,127.0630928,37.5652849
3243,천호대로97길,127.0712923,37.56302
3244,한천로14길,127.0643159,37.5670783
3245,한천로33길,127.0671612,37.5770896
3246,한천로40길,127.0688867,37.5777809
3247,한천로46길,127.0720707,37.5814669
3248,휘경로14길,127.0632929,37.5934519
3249,휘경로23길,127.0657018,37.5956229
3250,휘경로2길,127.0605123,37.5949699
3251,휘경로3길,127.0635893,37.5976562
3252,겸재로29길,127.0858042,37.5901794
3253,겸재로36길,127.085775,37.5863872
3254,겸재로54길,127.0917649,37.5862098
3255,공릉로12가길,127.0819442,37.6172518
3256,공릉로2길,127.0779894,37.6109923
3257,답십리로75길,127.0809232,37.5743705
3258,동일로100길,127.0818787,37.5893955
3259,동일로101길,127.0761715,37.5886325
3260,동일로112길,127.0834431,37.5933134
3261,동일로123길,127.0765266,37.5985415
3262,동일로130길,127.0825927,37.6001935
3263,동일로139가길,127.0781412,37.6042345
3264,동일로139길,127.0768776,37.6030811
3265,동일로140길,127.0811019,37.6049285
3266,동일로149길,127.0752812,37.6063533
3267,동일로157길,127.0761756,37.6097359
3268,동일로163길,127.0760553,37.6118501
3269,망우로68길,127.1010552,37.5968837
3270,망우로73길,127.1037918,37.6031299
3271,면목로21길,127.0820424,37.5724004
3272,면목로33길,127.0834822,37.576531
3273,면목로45길,127.0866742,37.5819343
3274,면목로48길,127.0905835,37.5820858
3275,면목로49길,127.0857564,37.5829114
3276,면목로55길,127.0858032,37.5843138
3277,면목로56길,127.0910175,37.5838074
3278,면목로78길,127.0903523,37.5907755
3279,봉우재로33길,127.088409,37.5942987
3280,봉화산로30길,127.0852079,37.5992809
3281,봉화산로4길,127.07529,37.5994082
3282,봉화산로56길,127.0979026,37.6043989
3283,사가정로42길,127.0824743,37.5787398
3284,사가정로54길,127.0874945,37.5789821
3285,신내로7가길,127.0942105,37.6025976
3286,용마산로100길,127.100697,37.590794
3287,용마산로112길,127.1031192,37.5986122
3288,용마산로118길,127.105908,37.6011222
3289,용마산로94길,127.099017,37.5886208
3290,중랑천로10길,127.0757101,37.5922053
3291,길음로7길,127.0226004,37.6036883
3292,돌곶이로14길,127.0613878,37.608624
3293,돌곶이로22길,127.0604017,37.6101523
3294,돌곶이로27길,127.0536588,37.6113382
3295,돌곶이로28길,127.0610963,37.6070225
3296,돌곶이로41길,127.0599191,37.6077808
3297,돌곶이로8길,127.0636419,37.6069158
3298,동소문로13길,127.0075191,37.5893626
3299,동소문로15길,127.0144375,37.5939418
3300,동소문로26가길,127.0216602,37.5946033
3301,동소문로2길,127.0087616,37.5885622
3302,동소문로6길,127.0080677,37.5884258
3303,보국문로16길,127.0103108,37.6129005
3304,보문로13길,127.0196542,37.5798653
3305,보문로26길,127.0207861,37.5870959
3306,보문로31길,127.0144816,37.5874488
3307,보문로32길,127.0197479,37.5901028
3308,삼선교로10길,127.0094957,37.5858498
3309,삼선교로10다길,127.008679,37.5849979
3310,삼선교로16가길,127.0116099,37.5844757
3311,삼양로8길,127.0247112,37.6083037
3312,성북로8길,127.0052663,37.5914423
3313,솔샘로6길,127.0066862,37.6093665
3314,아리랑로4길,127.0182492,37.5954656
3315,안암로5길,127.023296,37.5812396
3316,오패산로19길,127.0346286,37.609482
3317,오패산로3길,127.0346516,37.6069192
3318,오패산로4길,127.040091,37.6040349
3319,인촌로17가길,127.0241197,37.5878983
3320,인촌로1길,127.0185183,37.5877468
3321,개운사길,127.02927,37.5881084
3322,인촌로24길,127.0294978,37.5844791
3323,인촌로5길,127.019438,37.5875264
3324,인촌로6길,127.0210736,37.5841165
3325,장월로1길,127.0441696,37.6053886
3326,장위로50길,127.0570924,37.6147537
3327,정릉로26길,127.0112742,37.6037875
3328,정릉로27길,127.0133301,37.6077754
3329,정릉로8길,126.9997462,37.6084669
3330,종암로16길,127.0376363,37.5975149
3331,종암로19길,127.0307518,37.5981424
3332,종암로21길,127.0317508,37.6017072
3333,종암로24가길,127.036672,37.6004726
3334,종암로5길,127.0342477,37.5935172
3335,지봉로20길,127.0186495,37.5829022
3336,창경궁로43길,127.0035418,37.589624
3337,한천로101가길,127.0493431,37.6203483
3338,한천로76길,127.0643946,37.6110972
3339,화랑로13길,127.0416071,37.6059975
3340,화랑로14길,127.0438079,37.60192
3341,화랑로19길,128.6371174,35.8738096
3342,화랑로1길,127.0332465,37.6046953
3343,화랑로32길,127.0580072,37.6067526
3344,화랑로40길,127.0627789,37.6130719
3345,노해로17길,127.0201303,37.6404746
3346,노해로23길,127.0203077,37.6457744
3347,노해로33길,127.0214865,37.6474177
3348,덕릉로40길,127.0318339,37.6340142
3349,덕릉로41길,127.0289728,37.6373968
3350,도봉로13길,127.0345749,37.6662661
3351,도봉로18길,127.0488039,37.6616965
3352,도봉로45길,127.0236188,37.6237756
3353,도봉로67길,127.0220894,37.6299041
3354,도봉로76길,127.0255617,37.6333942
3355,도봉로8길,127.032195,37.6119214
3356,도봉로99길,127.02809,37.6428374
3357,삼각산로28길,127.0198882,37.6384924
3358,삼양로20길,127.0234682,37.6144675
3359,삼양로24길,127.0225053,37.6171174
3360,삼양로27길,127.0194937,37.6185492
3361,삼양로41길,127.0175304,37.621758
3362,삼양로54길,127.0224032,37.6236253
3363,삼양로77길,127.0154847,37.629088
3364,삼양로93길,127.0162564,37.6374493
3365,솔매로41길,127.0226972,37.6271531
3366,솔매로45길,127.0243371,37.6280969
3367,솔매로50길,127.027722,37.6243756
3368,솔샘로65길,127.026574,37.6201967
3369,수유로12길,127.0213621,37.6325048
3370,오패산로30길,127.0350209,37.6146092
3371,오패산로52길,127.0316406,37.6259244
3372,오패산로67길,127.0265312,37.635805
3373,인수봉로56길,127.013997,37.636326
3374,인수봉로72길,127.0125506,37.6429593
3375,인수봉로79길,127.0076479,37.6429521
3376,한천로109길,127.0415812,37.6275777
3377,한천로124나길,127.0305989,37.6386149
3378,한천로130길,127.0318719,37.6397691
3379,한천로132길,127.0301882,37.6410487
3380,한천로139가길,127.0238049,37.6412297
3381,한천로140길,127.0275736,37.641548
3382,노해로60길,127.0337378,37.6488791
3383,노해로63다길,127.0457618,37.6544893
3384,덕릉로60길,127.0445914,37.6312489
3385,도당로13가길,127.0385755,37.6670432
3386,도당로13바길,127.0362243,37.6683744
3387,도당로19길,127.0394536,37.6692645
3388,도당로29길,127.0420418,37.6692855
3389,도봉로109길,127.0301948,37.6475407
3390,도봉로114길,127.0368443,37.6475056
3391,도봉로143길,127.039807,37.6619205
3392,도봉로147길,127.0398432,37.6651558
3393,도봉로152가길,127.0450049,37.6739277
3394,도봉로156길,127.045602,37.67305
3395,도봉로169나길,127.0434158,37.6768693
3396,도봉로181길,127.042155,37.6852639
3397,도봉산4길,127.0422625,37.6883645
3398,도봉산길,127.0336271,37.6879391
3399,방학로10길,127.0341054,37.6640702
3400,방학로15길,127.0238181,37.6603412
3401,방학로5길,127.0382371,37.6614038
3402,방학로6가길,127.0384357,37.6653933
3403,삼양로144길,127.0141472,37.6517028
3404,시루봉로23길,127.0414802,37.6734529
3405,우이천로32길,127.0250966,37.6494197
3406,우이천로4다길,127.040217,37.6356609
3407,해등로16길,127.0426478,37.6553013
3408,공릉로58길,127.0734024,37.6351591
3409,동일로173가길,127.0726318,37.6216387
3410,동일로192길,127.0760258,37.6268785
3411,동일로242길,127.0577785,37.6749848
3412,상계로12길,127.0693811,37.6565894
3413,상계로1길,127.062051,37.6583056
3414,상계로9가길,127.0675733,37.6594541
3415,석계로1길,127.0622504,37.6157156
3416,한글비석로22길,127.074078,37.660971
3417,한글비석로24길,127.0726236,37.6626414
3418,한글비석로44길,127.0704121,37.6644142
3419,가좌로7길,126.9193356,37.586362
3420,갈현로1길,126.908582,37.599575
3421,갈현로33길,126.9132712,37.6216341
3422,갈현로41길,126.9146049,37.6252706
3423,갈현로7길,126.9084764,37.6039169
3424,불광천길,126.9150787,37.5922235
3425,서오릉로21길,126.9064354,37.6142936
3426,서오릉로8길,126.9233954,37.6088148
3427,수색로18길,126.8934217,37.5857862
3428,역말로9길,126.9219924,37.6132182
3429,연서로11길,126.9135083,37.6084421
3430,연서로13길,126.9131031,37.6096633
3431,연서로16길,126.9183338,37.6092322
3432,연서로17길,126.9146012,37.6136331
3433,연서로21길,126.9157423,37.6152234
3434,연서로27길,126.917352,37.6180865
3435,연서로28길,126.921456,37.6174348
3436,연서로29길,126.9181893,37.6194614
3437,연서로33길,126.9242014,37.6219056
3438,연서로34길,126.9287758,37.621558
3439,연서로3길,126.9126299,37.6024986
3440,연서로41길,126.9261025,37.6265211
3441,연서로5길,126.9124613,37.6038091
3442,은평로10길,126.9242528,37.5989298
3443,은평로13길,126.9149246,37.5889318
3444,은평로20길,126.9332329,37.5997949
3445,은평로3길,126.9148639,37.6003675
3446,은평로8길,126.9196683,37.5982091
3447,응암로12길,126.9184079,37.5876528
3448,응암로13길,126.9149246,37.5889318
3449,응암로14길,126.9197494,37.589883
3450,응암로22길,126.9207154,37.5934238
3451,응암로34길,126.9230214,37.5977468
3452,증산로13길,126.9102603,37.5880153
3453,증산로15길,126.908343,37.5900323
3454,증산로17길,126.9096189,37.5910476
3455,증산로21길,126.9127973,37.5961241
3456,증산로5길,126.9056018,37.583846
3457,증산로9길,126.9074105,37.58601
3458,증산서길,126.9075036,37.5846243
3459,진흥로12길,126.9268975,37.6075571
3460,진흥로1길,126.9185098,37.6033089
3461,통일로69길,126.9261456,37.6111154
3462,통일로78길,126.9243878,37.6185485
3463,통일로87길,126.9179892,37.6232305
3464,통일로92길,126.9223725,37.625885
3465,가재울로6길,126.9232664,37.5763016
3466,독립문로8길,126.9601395,37.5673076
3467,명지대길,126.9238844,37.5826894
3468,모래내로15길,126.9198012,37.5740091
3469,북아현로4길,126.9583898,37.5597105
3470,세검정로1길,126.9443997,37.5936893
3471,세무서2길,126.94632,37.58882
3472,세무서길,126.945948,37.589915
3473,수색로8길,126.9063763,37.5763013
3474,신촌로37길,126.9587522,37.5581447
3475,연희로10길,126.932779,37.5651751
3476,응암로1길,126.9103991,37.5815793
3477,증가로10길,126.9250581,37.57933
3478,증가로20가길,126.9198261,37.5815978
3479,증가로23나길,126.9132171,37.5806817
3480,증가로6길,126.9267646,37.5780798
3481,충정로4길,126.9641918,37.5608417
3482,충정로6길,126.9670095,37.5626702
3483,통일로11길,126.9623247,37.5692354
3484,통일로37길,126.9440977,37.587035
3485,통일로39길,126.9417092,37.5877256
3486,홍연길,NA,NA
3487,홍제내길,126.9368699,37.5867942
3488,광성로6길,126.939555,37.5478241
3489,대흥로21길,126.9440734,37.5532508
3490,대흥로28길,126.9472639,37.5552531
3491,도화4길,126.951186,37.5399499
3492,도화길,126.949725,37.5409204
3493,독막로22길,126.9283471,37.5464659
3494,독막로32길,126.938245,37.546154
3495,독막로8길,126.9179263,37.5468636
3496,동교로17길,126.914952,37.5573668
3497,동교로19길,126.9170088,37.5575678
3498,동교로25길,126.9205348,37.5588443
3499,동교로27길,126.9217343,37.5596674
3500,동교로38길,126.925644,37.5616698
3501,마포대로12길,126.954604,37.5470612
3502,마포대로20길,126.9576095,37.5518015
3503,마포대로4길,126.9459292,37.5368684
3504,만리재옛길,126.9568875,37.5475132
3505,망원로11길,126.9058145,37.5595587
3506,망원로2길,126.902117,37.5545778
3507,매봉산로2길,126.8956667,37.5773826
3508,모래내로7길,126.9107738,37.5675648
3509,방울내로9안길,126.9002297,37.5607969
3510,백범로16길,126.9424791,37.5468785
3511,성미산로11길,126.9158095,37.5641098
3512,성미산로1길,126.9069122,37.5605809
3513,성미산로32길,126.9235994,37.5634264
3514,성산로4길,126.9086457,37.5635576
3515,성지3길,126.9146143,37.5465078
3516,숭문8길,126.9479208,37.5506337
3517,숭문길,126.9460514,37.5502524
3518,신촌로12길,126.9328849,37.5550404
3519,신촌로28가길,126.9511351,37.5564935
3520,신촌로30길,126.9294307,37.5574667
3521,양화로11길,126.91491,37.5520737
3522,양화로1길,126.9095359,37.5510293
3523,양화진길,126.9123077,37.5472123
3524,와우산로29가길,126.9266367,37.5540112
3525,와우산로29길,126.9282194,37.5554309
3526,와우산로3길,126.921513,37.545837
3527,월드컵로10길,126.913442,37.5551324
3528,월드컵로11길,126.9082176,37.5539279
3529,월드컵로16길,126.9116049,37.5573527
3530,월드컵로19길,126.9073104,37.5549895
3531,월드컵로25길,126.9041813,37.557815
3532,월드컵로36길,126.9045677,37.5676047
3533,월드컵로7길,126.9087321,37.5523497
3534,월드컵로8길,126.9145734,37.5533069
3535,토정로37길,126.9459021,37.5418539
3536,효창원로93길,126.9626153,37.548179
3537,가로공원로58길,126.8248273,37.5324797
3538,곰달래로10길,126.8375334,37.527874
3539,곰달래로2길,126.8345101,37.5281216
3540,곰달래로3길,126.832854,37.5316461
3541,곰달래로5길,126.83168,37.5338522
3542,남부순환로33길,126.8309939,37.5382535
3543,남부순환로40길,126.8259497,37.5332835
3544,남부순환로58길,126.8308772,37.5298965
3545,남부순환로70길,126.8352166,37.521906
3546,남부순환로79길,126.842573,37.5177882
3547,남부순환로88길,126.8407678,37.5114184
3548,목동남로4길,126.8676048,37.5092286
